DATE,OPEN,HiGH,LOW,CLOSE,VOLUME
1/18/2022 11:15,2722.77,2725.6,2716.86,2719.54,8887
1/18/2022 11:30,2719.13,2731.56,2715.1,2731.56,6237
1/18/2022 11:45,2730.78,2741.08,2728.93,2738.81,12826
1/18/2022 12:00,2739.57,2739.86,2731.36,2738.15,7308
1/18/2022 12:15,2737.1,2740.23,2729.93,2733.37,7598
1/18/2022 12:30,2733.53,2736.44,2727.1,2731.21,9351
1/18/2022 12:45,2731.18,2736.19,2727.13,2732.38,18961
1/18/2022 13:00,2732.61,2739.5,2728.94,2739.27,7840
1/18/2022 13:15,2739.33,2742.28,2732.58,2736.53,8000
1/18/2022 13:30,2735.75,2739.66,2732.52,2737.18,6682
1/18/2022 13:45,2738.47,2743,2732.62,2738.58,7496
1/18/2022 14:00,2738.91,2740.03,2734.36,2735.93,7894
1/18/2022 14:15,2736.32,2740.69,2732.24,2736.08,7310
1/18/2022 14:30,2738.15,2743.56,2738.14,2739.09,6128
1/18/2022 14:45,2738.4,2747.18,2736.33,2742.33,6933
1/18/2022 15:00,2744.83,2747.83,2737.37,2738.45,6399
1/18/2022 15:15,2735.06,2735.06,2726.08,2728.37,10463
1/18/2022 15:30,2729.51,2733.4,2726.13,2727.05,15002
1/18/2022 15:45,2727.08,2737.98,2720.13,2725.81,238246
1/18/2022 16:15,2725.81,2725.81,2725.81,2725.81,0
1/19/2022 9:30,2738.77,2750.11,2729.58,2747.04,49041
1/19/2022 9:45,2745.97,2758.82,2742.9,2753.54,23255
1/19/2022 10:00,2753.07,2755.75,2745.04,2755.54,17166
1/19/2022 10:15,2754.04,2755.55,2746.69,2750.44,10637
1/19/2022 10:30,2749.03,2749.03,2733.24,2736.31,9964
1/19/2022 10:45,2736.39,2740.58,2728.33,2736.08,11038
1/19/2022 11:00,2734.08,2738.05,2727.9,2728.56,11811
1/19/2022 11:15,2729.32,2734.48,2725,2732.28,11884
1/19/2022 11:30,2733.69,2738.32,2727.76,2731.4,7298
1/19/2022 11:45,2731.73,2743.43,2731.36,2740.87,8471
1/19/2022 12:00,2744.45,2758.28,2744.45,2756.63,11598
1/19/2022 12:15,2753.09,2757.92,2750.71,2756.38,7683
1/19/2022 12:30,2756.97,2759.79,2753.16,2758.11,7417
1/19/2022 12:45,2757.58,2767.4,2757.58,2767.35,8705
1/19/2022 13:00,2765.84,2767.99,2758.61,2766.81,6707
1/19/2022 13:15,2765.74,2765.92,2759.53,2759.53,3860
1/19/2022 13:30,2757.98,2762,2755.26,2760.31,5627
1/19/2022 13:45,2761.8,2763.1,2756.26,2759.07,6817
1/19/2022 14:00,2760.35,2762.1,2745.71,2746.2,8733
1/19/2022 14:15,2747.58,2749.15,2740.36,2741.94,6100
1/19/2022 14:30,2741.6,2750,2740,2748.42,9101
1/19/2022 14:45,2750.57,2751.04,2742.35,2749.37,6360
1/19/2022 15:00,2748.14,2749.15,2741.11,2749.15,8373
1/19/2022 15:15,2749.2,2749.63,2734.82,2735.31,9147
1/19/2022 15:30,2735.28,2738.56,2731.28,2734.47,8207
1/19/2022 15:45,2732.83,2734.86,2710,2713.04,156387
1/19/2022 16:15,2713.04,2713.04,2713.04,2713.04,0
1/20/2022 9:30,2730.28,2757.05,2729.01,2756.84,28862
1/20/2022 9:45,2754.31,2756.22,2743.67,2752,20455
1/20/2022 10:00,2750.46,2756.63,2748,2751.65,19162
1/20/2022 10:15,2752.03,2756,2744.15,2750.45,8399
1/20/2022 10:30,2752.94,2757.06,2750.88,2752.65,7749
1/20/2022 10:45,2751.53,2758.24,2749.72,2751,6677
1/20/2022 11:00,2751.73,2756.35,2748.11,2749.03,12614
1/20/2022 11:15,2749.51,2751.79,2746.48,2748.69,7582
1/20/2022 11:30,2747.39,2750.92,2736.01,2738.79,9586
1/20/2022 11:45,2737.3,2745.12,2737.19,2740.94,8908
1/20/2022 12:00,2740.84,2745.19,2738.75,2741.32,6664
1/20/2022 12:15,2741.97,2742.55,2737.23,2739.36,8000
1/20/2022 12:30,2742.14,2747.47,2741,2746.21,6925
1/20/2022 12:45,2744.18,2744.2,2738.33,2739.67,5161
1/20/2022 13:00,2739,2739,2729.4,2736.74,6896
1/20/2022 13:15,2734.18,2735.97,2728.85,2732.36,6498
1/20/2022 13:30,2730.16,2738.56,2728.88,2735.31,8474
1/20/2022 13:45,2734.93,2740,2729,2732.46,13107
1/20/2022 14:00,2732.48,2739.22,2728.5,2729.18,14752
1/20/2022 14:15,2726.1,2729.47,2722.33,2722.38,9320
1/20/2022 14:30,2721.58,2722.27,2710.21,2711.1,18207
1/20/2022 14:45,2711.87,2715.29,2706.85,2708.42,11336
1/20/2022 15:00,2708.43,2709.11,2696.15,2699.51,14023
1/20/2022 15:15,2698.9,2702.66,2688.56,2694.34,14936
1/20/2022 15:30,2692.21,2697.93,2684.89,2687.32,15961
1/20/2022 15:45,2686.11,2687.47,2662.89,2668.02,61427
1/20/2022 16:00,2670.13,2670.13,2670.13,2670.13,88305
1/20/2022 16:15,2670.13,2670.13,2670.13,2670.13,0
1/21/2022 9:30,2660.24,2691.14,2656.22,2668.88,93694
1/21/2022 9:45,2672.61,2688.53,2664.72,2665.27,23165
1/21/2022 10:00,2665.9,2669.64,2654.03,2663.85,29359
1/21/2022 10:15,2664.46,2671.03,2641.06,2653.16,44901
1/21/2022 10:30,2653.46,2681.1,2652.41,2672.9,20604
1/21/2022 10:45,2671.87,2694.72,2666.29,2679.9,25602
1/21/2022 11:00,2678.84,2686.49,2670.01,2670.03,16414
1/21/2022 11:15,2671.82,2695.21,2671.64,2693.2,22065
1/21/2022 11:30,2692.68,2694.24,2670.29,2672.94,10973
1/21/2022 11:45,2672.86,2673.59,2656.86,2670.63,21491
1/21/2022 12:00,2669.17,2679.98,2663.5,2665.8,18684
1/21/2022 12:15,2667.09,2667.09,2650.71,2652.98,17948
1/21/2022 12:30,2651.86,2664.17,2650.07,2653.52,8654
1/21/2022 12:45,2653.58,2658.36,2649.44,2655.93,10155
1/21/2022 13:00,2656.63,2669,2650.83,2666.8,9883
1/21/2022 13:15,2663.99,2663.99,2648.01,2648.54,14684
1/21/2022 13:30,2646.85,2663.69,2646.85,2656.93,16563
1/21/2022 13:45,2658.2,2660.23,2648.86,2650.88,14465
1/21/2022 14:00,2651.59,2661.97,2651.02,2654.52,10798
1/21/2022 14:15,2656.91,2662.22,2645.89,2646.86,10201
1/21/2022 14:30,2646.52,2657.29,2645.03,2649.89,10537
1/21/2022 14:45,2650.53,2656.32,2636.93,2636.93,18901
1/21/2022 15:00,2637.85,2640.1,2622.75,2626.61,42277
1/21/2022 15:15,2626.46,2635.9,2622.9,2628.15,23506
1/21/2022 15:30,2627.44,2639.76,2624.82,2628.93,63232
1/21/2022 15:45,2629.49,2630.11,2600.02,2600.33,109596
1/21/2022 16:00,2601.84,2601.84,2601.84,2601.84,136143
1/21/2022 16:15,2601.84,2601.84,2601.84,2601.84,0
1/24/2022 9:30,2520.55,2563,2502.01,2539.95,96601
1/24/2022 9:45,2538.77,2555.42,2531.95,2544.41,50315
1/24/2022 10:00,2546.31,2553.5,2511.1,2529.07,43374
1/24/2022 10:15,2524.4,2545.35,2514.65,2540.93,21271
1/24/2022 10:30,2542.1,2553.24,2535.92,2550.52,20699
1/24/2022 10:45,2548.9,2548.9,2529.45,2533.01,20656
1/24/2022 11:00,2538.36,2538.53,2526.4,2532.52,20135
1/24/2022 11:15,2532.56,2554.62,2531.22,2547.19,22134
1/24/2022 11:30,2546.54,2550.43,2526,2526.67,18343
1/24/2022 11:45,2527.01,2533.74,2515.92,2530.9,39387
1/24/2022 12:00,2528.42,2533.33,2505.89,2511.48,25017
1/24/2022 12:15,2513.08,2513.08,2492.84,2503.16,44543
1/24/2022 12:30,2504.83,2514.89,2497.32,2512.36,21473
1/24/2022 12:45,2513.51,2520.52,2505.61,2511.61,39739
1/24/2022 13:00,2515.13,2528.22,2510.13,2527.7,31274
1/24/2022 13:15,2529.63,2537.99,2510.52,2513.8,29830
1/24/2022 13:30,2514.77,2536.2,2514.55,2529.48,21751
1/24/2022 13:45,2534,2549.28,2530.65,2548.33,26498
1/24/2022 14:00,2548.55,2559.12,2545.69,2558.49,30746
1/24/2022 14:15,2557.36,2558,2533.03,2537.98,27379
1/24/2022 14:30,2539.45,2548.99,2520.66,2525.91,32715
1/24/2022 14:45,2524.81,2540.12,2515.11,2540.12,32929
1/24/2022 15:00,2539.12,2552.11,2531.06,2550.12,37139
1/24/2022 15:15,2550.21,2560.32,2540.64,2552.2,45474
1/24/2022 15:30,2549.06,2595.59,2541.41,2588.35,54578
1/24/2022 15:45,2592.06,2615.57,2590.56,2610.64,96192
1/24/2022 16:00,2607.44,2607.44,2607.44,2607.44,164412
